X,Y,Z,W,Distance
0.000075693,-0.016767122,0.002090701,-0.999857233,0.0337959
0.006044841,-0.000516245,0.015770745,-0.999857228,0.0337966
0.003989152,-0.015765196,-0.004608802,-0.999857142,0.0338066
0.011606864,0.00844788,0.008923832,-0.999857129,0.0338081
0.004469363,-0.015533963,0.004944434,-0.999857126,0.0338085
0.008333307,0.01371817,-0.005300889,-0.999857124,0.0338088
0.0051789,0.015650152,0.003739698,-0.999857123,0.0338089
-0.015796026,0.005601876,0.002232773,-0.999857049,0.0338176
0.007940356,0.014687995,0.002674679,-0.99985702,0.0338211
-0.01179721,-0.010901477,0.005295489,-0.99985696,0.0338281
-0.012731708,-0.010942813,0.002104184,-0.999856855,0.0338406
-0.010433474,-0.012252784,-0.005227806,-0.999856831,0.0338434
-0.013822503,-0.008079473,0.005476503,-0.999856824,0.0338442
0.004183582,-0.015011271,0.006594595,-0.999856825,0.0338442
-0.014736117,-0.008270064,0.00088482,-0.999856825,0.0338442
0.012228313,0.011060352,0.003821755,-0.999856755,0.0338523
0.01119199,-0.002614122,-0.012427322,-0.999856723,0.0338561
0.00770983,0.011295033,0.009975571,-0.999856724,0.0338562
-0.004407662,-0.015913854,-0.003722648,-0.999856722,0.0338564
-0.00378804,-0.00655038,0.015146267,-0.999856657,0.0338643
0.00487084,0.008526782,-0.013793812,-0.99985664,0.0338662
0.010496351,-0.00476404,0.012408733,-0.999856567,0.0338745
0.004036554,0.014559022,0.007654185,-0.999856567,0.0338747
0.004577992,0.016296356,0.000571383,-0.999856562,0.0338752
0.004187904,-0.001756619,0.016316554,-0.999856563,0.0338752
-0.009278117,-0.005738346,-0.012955688,-0.999856559,0.0338757
-0.004898602,0.014402324,0.007446865,-0.99985655,0.0338766
-0.007464115,0.008875191,0.012344979,-0.999856549,0.0338767
-0.014882589,-0.007979346,0.001329876,-0.999856525,0.0338796
-0.002530026,-0.009107059,-0.014056778,-0.999856523,0.0338799
-0.012101912,-0.0014934,0.011773152,-0.999856343,0.0339011
0.006879807,-0.01324209,0.008037946,-0.999856343,0.0339012
0.016619501,-0.000500412,-0.003318527,-0.999856254,0.0339116
-0.002983747,-0.007046226,-0.015130422,-0.999856249,0.0339123
-0.014220437,-0.005265111,-0.00758623,-0.999856243,0.0339129
-0.006580392,-0.009055547,0.012742524,-0.999856151,0.0339235
0.004107697,-0.01503288,0.006694823,-0.999856149,0.0339239
0.007937361,-0.012643515,0.008051563,-0.999856146,0.0339244
-0.01189392,0.011304988,0.004295699,-0.999856129,0.0339262
0.000868879,-0.016912423,0.000971542,-0.999856125,0.0339268
-0.012714427,-0.006764485,0.008962017,-0.999856123,0.0339269
0.01279576,-0.001915652,0.010975481,-0.999856058,0.0339345
-0.009453479,0.01403428,-0.001308051,-0.999855969,0.0339451
-0.014591311,0.00862621,-0.000859494,-0.999855961,0.0339461
0.014080162,0.002973531,-0.008998656,-0.999855955,0.0339467
0.003123176,0.000086429,0.01668844,-0.999855857,0.0339584
-0.01665824,0.002082075,0.00253658,-0.999855856,0.0339585
-0.006503733,0.008639794,0.013090415,-0.999855838,0.0339606
0.006458865,0.000582153,0.015692884,-0.999855828,0.0339617
0.009852703,0.013577762,-0.002625986,-0.999855826,0.033962
0.003265972,-0.011411011,0.012142936,-0.999855825,0.0339621
0.000967969,0.009476504,-0.014060412,-0.999855771,0.0339685
-0.010674847,-0.006759408,0.011357882,-0.999855668,0.0339807
0.011283755,-0.002370052,0.012478922,-0.999855658,0.033982
-0.008889103,-0.012353449,-0.007553026,-0.999855654,0.0339822
-0.009072344,0.001067481,0.014326054,-0.999855648,0.033983
0.008056272,0.012545027,-0.008148834,-0.999855647,0.0339832
-0.010470041,-0.006631582,-0.011622805,-0.999855645,0.0339833
-0.001717219,-0.000218046,0.016912902,-0.999855468,0.0340042
0.015960769,0.001369748,0.005700746,-0.999855429,0.0340088
0.010577136,0.012888403,0.003365172,-0.999855334,0.0340199
-0.016441608,0.003340733,-0.002798773,-0.999855329,0.0340205
0.008582092,-0.008041407,-0.012292806,-0.999855275,0.0340271
-0.008056824,-0.010495155,-0.010695484,-0.999855262,0.0340283
-0.007513221,0.006864475,-0.013634484,-0.999855255,0.0340293
-0.003902628,0.016444817,-0.001960068,-0.999855237,0.0340313
-0.010217557,0.009869036,0.009374345,-0.999855152,0.0340413
-0.001331148,0.01034436,0.013450343,-0.999855145,0.0340422
-0.016789303,0.000318918,0.002779845,-0.999855135,0.0340434
0.004891241,-0.013642299,-0.008932628,-0.999855075,0.0340503
0.009739993,-0.013756242,-0.002395141,-0.99985507,0.0340509
0.011523208,0.012524055,0.00048783,-0.999855052,0.034053
-0.011286406,0.012722508,0.000801806,-0.999855045,0.0340538
-0.000963008,0.015742154,-0.006426399,-0.999854969,0.0340628
0.015610956,0.000293686,0.006801102,-0.999854968,0.034063
0.005587563,0.013889327,0.008120213,-0.999854953,0.0340646
-0.012801171,0.010659807,-0.003545267,-0.999854954,0.0340646
0.005525514,-0.006945704,0.01453663,-0.999854946,0.0340654
-0.007836368,0.003962925,-0.014593731,-0.999854944,0.0340658
0.000238096,0.012507718,-0.011559043,-0.999854934,0.0340669
-0.016233478,0.001629403,-0.004908465,-0.999854853,0.0340765
-0.002946268,0.012642063,0.011035961,-0.999854842,0.0340776
0.006789577,-0.011302329,-0.010791155,-0.999854844,0.0340776
0.002035406,0.01050455,-0.013265266,-0.999854762,0.0340874
0.007444842,0.014647118,0.00452988,-0.999854748,0.0340888
-0.000806305,-0.0090071,-0.014446722,-0.999854747,0.034089
0.008736505,0.014472519,-0.002204215,-0.99985467,0.0340979
-0.000056157,0.016115437,0.005564221,-0.999854654,0.0340998
0.012718614,-0.003947079,-0.010646314,-0.999854646,0.0341009
0.00359869,-0.011372511,-0.01219022,-0.999854546,0.0341124
-0.010578983,0.01334626,-0.000934872,-0.999854534,0.0341139
0.012841125,0.008879239,0.006879662,-0.999854457,0.034123
0.004182467,-0.013537181,-0.009513588,-0.999854361,0.0341342
-0.014815141,-0.003626385,-0.007668797,-0.999854265,0.0341455
-0.008511716,0.009148426,0.011633443,-0.999854249,0.0341472
0.000334153,0.011208677,0.012881728,-0.999854147,0.0341592
-0.004228472,-0.014161787,0.00855946,-0.999854139,0.03416
0.007397983,0.014683512,0.004639161,-0.999854061,0.0341693
-0.00452474,-0.01425817,0.008252766,-0.999854051,0.0341704
0.016405791,-0.004751453,-0.000538471,-0.999853981,0.0341786
0.014698472,-0.006682791,0.005615224,-0.999853872,0.0341914
-0.006431841,-0.003701081,0.015401401,-0.999853854,0.0341934
0.010414467,-0.012686404,-0.004799258,-0.99985377,0.0342033
-0.011713586,-0.012376736,-0.001432149,-0.999853768,0.0342036
-0.008412366,0.013107247,0.007062552,-0.999853766,0.0342039
0.012739042,-0.006438152,-0.009419552,-0.999853759,0.0342048
0.002940284,0.010473312,-0.013196175,-0.999853752,0.0342054
0.016829807,0.002573461,-0.001615125,-0.999853752,0.0342054
-0.016574987,-0.003936935,-0.001501589,-0.999853747,0.034206
-0.014445823,0.007650635,0.005042523,-0.999853669,0.0342151
-0.004468358,0.000988644,-0.016484871,-0.999853642,0.0342184
0.001371268,-0.001188927,-0.017011924,-0.99985364,0.0342184
-0.015670063,-0.00223877,-0.006500357,-0.99985358,0.0342256
0.013583595,0.002594605,-0.010079061,-0.999853573,0.0342265
0.003017766,0.009887517,-0.013638637,-0.999853548,0.0342295
0.015931571,0.004323392,-0.004532424,-0.999853464,0.0342391
-0.01047148,-0.005597144,-0.012333026,-0.999853448,0.0342411
0.010564405,-0.010864583,-0.007965342,-0.999853443,0.0342415
0.005504964,0.015894605,-0.003186214,-0.999853442,0.0342417
0.010259011,0.008525887,-0.010737539,-0.999853373,0.0342498
0.009717971,0.014099216,0.000193698,-0.999853357,0.0342516
-0.001933622,0.00296997,0.016754405,-0.999853354,0.0342517
0.008718021,-0.014725881,0.000645208,-0.999853353,0.034252
-0.008797334,-0.012388275,0.007899977,-0.999853353,0.0342521
-0.004734196,0.006423462,0.015152786,-0.999853349,0.0342528
0.000310607,-0.008565296,0.014830854,-0.999853282,0.0342603
0.007205686,-0.013289792,-0.008055476,-0.999853274,0.0342614
-0.00699446,0.003557058,-0.015227214,-0.999853268,0.0342621
-0.014674053,-0.007156599,-0.005186511,-0.999853267,0.0342621
0.016629422,0.001930239,-0.003654705,-0.999853179,0.0342724
0.012221836,0.003642566,-0.011445391,-0.99985317,0.0342735
-0.003905958,0.013020932,0.010433297,-0.999853162,0.0342744
-0.016416536,0.003873147,0.003026213,-0.999853158,0.0342748
0.000253944,-0.013401041,0.010685323,-0.999853075,0.0342847
-0.010822367,0.012472922,0.004597675,-0.999853071,0.034285
-0.00015587,-0.00763821,0.015345365,-0.999853066,0.0342856
0.007716885,0.001861278,-0.015193852,-0.999853055,0.0342868
0.016591446,-0.004193621,0.001168395,-0.999852875,0.0343078
0.001243167,-0.006347673,0.015886805,-0.999852875,0.034308
-0.002945739,-0.00167003,0.016816675,-0.999852856,0.0343101
0.002915478,0.000402931,-0.016903759,-0.999852789,0.0343176
0.000295111,-0.001023521,0.017125252,-0.999852785,0.0343183
0.005025902,-0.015704322,0.004747034,-0.999852779,0.0343191
0.010346678,-0.008619083,0.010635315,-0.999852763,0.0343209
0.005916072,-0.009177259,-0.013244777,-0.999852666,0.0343323
0.01373133,-0.007665627,-0.00688199,-0.999852653,0.0343339
0.013235506,0.002180161,-0.010717862,-0.999852587,0.0343415
-0.000514511,0.015670437,0.00699894,-0.999852583,0.0343419
-0.002448969,0.016938176,-0.001392739,-0.99985257,0.0343434
-0.011811917,0.012459401,-0.000299947,-0.999852565,0.034344
-0.003708137,-0.002585205,0.016572299,-0.999852452,0.034357
-0.011821342,0.011666045,-0.004385319,-0.999852453,0.034357
-0.009288664,0.008698961,-0.01153814,-0.999852449,0.0343575
-0.003114834,0.014922601,-0.007925613,-0.999852388,0.0343645
0.001989551,-0.003195112,-0.016764576,-0.99985238,0.0343656
-0.009660657,-0.013925079,-0.002829498,-0.999852368,0.0343669
-0.011597266,0.011037638,-0.006238262,-0.999852368,0.0343669
-0.003804699,-0.010549257,0.013019358,-0.999852356,0.0343684
-0.014067042,0.009870072,0.000343082,-0.99985228,0.0343771
-0.015233562,-0.003810702,0.006989562,-0.999852271,0.0343782
-0.0128653,-0.003353145,0.010894286,-0.999852267,0.0343787
0.00907981,-0.004504421,0.013894806,-0.99985209,0.0343993
0.00509503,-0.011002424,-0.012200637,-0.999852055,0.0344032
-0.011274455,-0.000525352,-0.012980253,-0.999852051,0.0344038
-0.005242124,-0.011243051,0.011921362,-0.999851987,0.0344115
-0.002208761,-0.00413221,-0.016556148,-0.999851959,0.0344143
0.005249392,-0.006235782,-0.015159711,-0.99985186,0.0344261
-0.001605953,0.009736213,0.014107491,-0.999851792,0.0344338
0.011916451,-0.011602327,-0.004452372,-0.999851769,0.0344366
0.015473264,0.006030916,-0.004547203,-0.999851754,0.0344383
0.003064767,-0.006479363,-0.015659684,-0.999851689,0.034446
0.00957998,-0.005370987,-0.013265797,-0.999851687,0.034446
0.01123421,-0.010243103,0.008092149,-0.999851683,0.0344465
-0.004816378,-0.002044245,-0.016409097,-0.999851672,0.0344481
-0.00500347,-0.014264849,-0.008255121,-0.999851655,0.0344497
-0.008721434,0.013746813,-0.005634764,-0.999851595,0.0344569
0.015113045,-0.002805112,0.007781291,-0.999851578,0.0344588
-0.003725354,-0.004738117,0.016140058,-0.999851574,0.0344594
-0.016897995,0.00027577,0.003371526,-0.999851496,0.0344682
0.00683705,0.012329591,0.0099118,-0.999851485,0.0344695
0.000937537,0.000201437,-0.017208911,-0.999851456,0.0344728
0.007873882,-0.010757624,0.010924678,-0.999851452,0.0344732
0.011558197,0.006356579,-0.01109396,-0.999851452,0.0344733
0.007245337,0.00437555,0.015020139,-0.999851366,0.0344833
-0.006249804,0.009647401,0.012850421,-0.999851356,0.0344846
-0.015137952,-0.00798694,-0.002112391,-0.999851283,0.0344929
0.007857288,-0.002174215,-0.015198223,-0.999851264,0.0344952
0.001372205,-0.007583817,0.015429152,-0.999851261,0.0344957
-0.014802692,0.003746509,0.008028497,-0.999851183,0.0345045
-0.005660816,-0.008295063,0.014027362,-0.999851179,0.034505
0.011049973,-0.003870977,-0.012677301,-0.999851089,0.0345155
-0.010502555,-0.002803854,0.013403684,-0.999851077,0.0345168
-0.004517199,-0.00262078,-0.016448499,-0.999851076,0.0345173
-0.008763913,0.003730342,0.014392118,-0.999851062,0.0345187
-0.012813038,-0.002641585,-0.01126242,-0.999850992,0.0345267
-0.009660165,-0.009745235,-0.010474242,-0.99985099,0.034527
-0.015972224,-0.003816508,-0.005327247,-0.99985096,0.0345304
0.007742745,-0.00149824,0.015362784,-0.999850884,0.0345392
-0.009346249,-0.007307943,0.012548307,-0.99985088,0.0345398
0.014108632,-0.009219788,0.003767627,-0.999850862,0.0345417
0.001708809,-0.01292503,0.011326251,-0.999850859,0.0345423
-0.016550944,0.004343243,0.00236642,-0.99985079,0.0345501
0.010577816,0.002069326,-0.01349924,-0.999850788,0.0345505
-0.009456199,0.014210087,0.002657343,-0.999850785,0.0345507
-0.014483922,0.005055892,0.007941918,-0.999850779,0.0345514
-0.005748007,0.012301015,-0.01068043,-0.999850776,0.0345517
0.011895499,-0.00753843,0.01000579,-0.999850766,0.0345531
-0.014487399,-0.002782035,-0.008990499,-0.999850762,0.0345534
-0.01607891,0.002085925,-0.005978541,-0.999850676,0.0345633
-0.002539379,0.00513122,0.016305103,-0.999850672,0.0345639
-0.000977738,-0.01452193,0.00932387,-0.9998506,0.0345721
0.002742931,-0.01458907,0.008855695,-0.999850595,0.0345726
0.001993996,-0.003714044,0.016765171,-0.999850568,0.0345756
-0.00736543,0.007431646,-0.013761223,-0.999850564,0.0345764
0.002224559,0.015978969,-0.006211224,-0.999850561,0.0345766
0.001589838,-0.010564155,0.013603653,-0.999850395,0.0345959
-0.016880463,0.000505331,0.003741447,-0.999850387,0.0345967
0.007726097,-0.003283069,0.015124151,-0.999850383,0.0345972
-0.008542713,-0.001533528,0.0149704,-0.999850268,0.0346104
0.005912156,0.016242646,-0.000815877,-0.999850267,0.0346106
0.000315717,0.01287775,-0.011554509,-0.999850267,0.0346107
-0.003191089,0.00967347,-0.013994847,-0.999850181,0.0346205
-0.016558825,0.001393687,0.004845531,-0.999850181,0.0346206
0.015675926,-0.006461237,-0.00348479,-0.999850176,0.0346212
0.017187519,0.00138353,-0.001518375,-0.999850174,0.0346214
-0.003729595,0.013100651,0.010682393,-0.999850164,0.0346225
-0.01436913,-0.009460558,-0.001957661,-0.999850086,0.0346316
-0.00994869,0.014170948,0.000208238,-0.999850071,0.0346333
0.008965467,0.01098071,0.00995041,-0.999850006,0.0346408
-0.008181614,0.014215793,-0.005563672,-0.999849998,0.0346417
-0.006053726,0.013296825,-0.009302192,-0.999849997,0.0346419
0.007354283,-0.004174375,0.015116399,-0.999849981,0.0346438
-0.008106816,-0.005030052,-0.014456817,-0.999849978,0.0346442
-0.016063016,0.003993548,0.00510611,-0.999849968,0.0346451
0.003237282,0.007581229,-0.015239558,-0.999849889,0.0346541
-0.001601925,-0.015453412,-0.007671151,-0.999849878,0.0346555
0.015264541,-0.008145674,0.000931328,-0.999849876,0.0346558
-0.011726058,0.010269508,0.00756766,-0.999849872,0.0346561
-0.011645476,-0.010037392,-0.008000938,-0.999849798,0.0346649
-0.01048575,-0.004217574,-0.013141231,-0.999849773,0.0346677
-0.009484996,-0.014478518,0.00098749,-0.999849705,0.0346755
0.001814502,-0.012264664,-0.012118914,-0.999849697,0.0346764
0.01653033,0.003380231,-0.003988379,-0.999849696,0.0346765
0.003067827,-0.014948671,0.00823024,-0.999849683,0.0346779
-0.010614717,0.011375468,0.007663358,-0.999849588,0.034689
-0.007438035,-0.015437069,-0.002679152,-0.999849586,0.0346892
-0.01084684,-0.010043886,0.009070769,-0.999849582,0.0346897
0.007297876,0.014274952,-0.00661822,-0.999849572,0.0346909
0.013796526,0.01050243,-0.000717763,-0.999849408,0.0347097
-0.00008959,0.013085147,-0.011399342,-0.999849402,0.0347105
-0.001399592,-0.005054994,0.016543585,-0.999849388,0.0347119
-0.007085582,0.012990212,-0.009069538,-0.999849385,0.0347124
0.015918097,-0.005854258,-0.003681048,-0.999849385,0.0347124
0.001673634,-0.009598094,-0.014363449,-0.999849372,0.0347137
-0.015383781,0.007718999,-0.002234576,-0.99984937,0.0347141
0.005334025,-0.00964603,-0.013419141,-0.999849203,0.0347333
-0.003115683,0.00813981,0.015020905,-0.999849193,0.0347347
0.013304282,0.000719099,-0.011139072,-0.999849189,0.0347352
-0.011812085,-0.007817309,-0.010048478,-0.999849185,0.0347355
0.007033981,0.005038715,0.015059012,-0.999849169,0.0347373
0.004288138,-0.006262603,0.015625906,-0.9998491,0.0347451
-0.00643918,-0.012210466,0.010546575,-0.999849094,0.034746
0.004420502,0.016194685,-0.004470898,-0.99984909,0.0347464
-0.001770963,0.007094469,-0.015763987,-0.999849003,0.0347565
0.003877166,-0.002488005,-0.016755941,-0.999848997,0.0347571
-0.001619871,0.017144367,0.002378656,-0.999848883,0.0347702
0.008605521,-0.012656597,0.008245443,-0.999848873,0.0347714
0.014513909,-0.008954417,0.003395188,-0.999848807,0.0347789
0.014253291,-0.006377721,0.007663243,-0.99984871,0.0347902
0.005215753,0.000996802,0.01657152,-0.999848582,0.0348046
-0.001876181,0.00918496,-0.014667042,-0.999848486,0.0348161
0.008236314,0.014314489,-0.005502409,-0.99984848,0.0348166
-0.008148118,-0.015378703,0.000363997,-0.999848474,0.0348172
-0.002125618,0.011465498,0.012929918,-0.999848409,0.0348247
-0.001044859,0.000219727,0.017379352,-0.999848398,0.0348259
-0.007326444,0.000562148,-0.015785787,-0.999848397,0.0348262
0.005459381,0.015196093,-0.006517164,-0.999848389,0.034827
0.006523475,-0.015917136,-0.002739128,-0.999848282,0.0348393
0.004664346,0.016778375,-0.000530969,-0.999848213,0.0348472
0.007037386,-0.015704731,0.002725958,-0.999848191,0.0348496
-0.001641607,0.017350869,-0.000178692,-0.999848099,0.0348603
-0.009288103,-0.014757782,0.0003099,-0.99984791,0.034882
0.005717915,0.006747517,0.015031251,-0.999847907,0.0348822
-0.002382948,0.003162185,0.016984841,-0.999847907,0.0348822
-0.013097886,0.005659329,-0.010031537,-0.999847881,0.0348853
-0.013849007,0.00861076,0.006200075,-0.999847798,0.0348948
0.014454306,-0.009397729,0.002671633,-0.999847797,0.0348949
0.010211226,-0.003833467,0.013616814,-0.999847797,0.034895
-0.004029972,0.015587125,0.006724643,-0.999847778,0.034897
-0.013239938,0.001315369,0.011287091,-0.999847776,0.0348972
-0.013353264,-0.007190669,-0.008633757,-0.99984771,0.0349049
-0.006724093,0.01261245,0.010014631,-0.999847698,0.0349063
-0.013044962,-0.004410211,-0.010731936,-0.999847591,0.0349186
0.002303919,0.008635715,-0.015003334,-0.999847497,0.0349292
0.005485549,-0.011933788,-0.011517396,-0.99984741,0.0349392
0.011030765,0.013265291,-0.002740983,-0.999847409,0.0349393
0.009105059,-0.013246533,-0.006843345,-0.999847386,0.0349419
-0.005356317,-0.012893063,-0.010509071,-0.999847307,0.034951
0.011436665,0.012131248,0.005235191,-0.999847302,0.0349516
-0.005715296,0.016365093,0.002213005,-0.999847299,0.0349519
-0.002422772,-0.012023105,0.012448538,-0.999847293,0.0349526
-0.001436434,0.016358238,-0.005978833,-0.999847287,0.0349532
0.002707655,0.01550513,0.007594493,-0.99984728,0.0349542
0.001182007,0.01743629,0.000386526,-0.999847203,0.0349629
0.001557976,-0.011031731,0.013476067,-0.999847123,0.0349721
-0.011491065,0.012389469,0.004515086,-0.999847024,0.0349835
-0.015674663,-0.004880365,0.006041064,-0.999846985,0.034988
0.012535296,-0.005717685,-0.010779029,-0.999846982,0.0349883
0.005961644,-0.010038641,-0.013031306,-0.999846923,0.0349949
0.0133685,0.011196037,-0.001439059,-0.999846919,0.0349954
-0.010116796,0.011883271,-0.007911519,-0.999846911,0.0349964
-0.000997638,0.003040787,-0.017202788,-0.999846899,0.0349976
-0.012556055,-0.005445501,-0.010903474,-0.999846891,0.0349986
-0.004575091,0.000794925,-0.016875013,-0.999846824,0.0350064
0.007437786,0.011377825,-0.011026375,-0.99984681,0.035008
-0.017097389,0.003708278,-0.000565794,-0.999846792,0.0350099
0.008204258,0.003482009,0.015065168,-0.999846792,0.0350101
0.010771594,-0.003123039,0.013439892,-0.999846783,0.035011
-0.006993382,0.015929364,0.001975715,-0.999846711,0.0350192
0.012034179,0.007717584,0.010110789,-0.999846683,0.0350225
-0.003335024,-0.016812162,0.003600803,-0.99984662,0.0350297
-0.017364919,-0.000427521,0.002239804,-0.999846618,0.0350297
0.006974135,-0.004305992,-0.015479336,-0.999846593,0.0350325
0.011191639,-0.012278642,0.005562695,-0.999846508,0.0350425
0.003610177,0.014486469,-0.009170708,-0.999846492,0.0350441
-0.003269581,0.01535249,0.007793898,-0.999846421,0.0350522
0.01457388,-0.009685544,-0.001056023,-0.999846327,0.035063
-0.001619827,0.003054597,0.017186282,-0.999846327,0.0350632
-0.00588206,-0.002214792,0.016367485,-0.999846289,0.0350672
-0.009448381,-0.010250711,0.010638181,-0.999846228,0.0350743
-0.001943867,-0.016451082,0.005771938,-0.999846122,0.0350864
0.004325243,0.013610537,-0.010187734,-0.999846116,0.035087
0.000656309,0.001011026,0.017501339,-0.999846113,0.0350875
-0.001687619,-0.009113751,-0.014900969,-0.999846014,0.0350985
-0.009700019,-0.013000531,0.006697066,-0.999846011,0.0350991
0.000475374,0.008076441,0.015573434,-0.999845995,0.035101
-0.017410718,0.002241636,0.000026445,-0.999845909,0.0351107
-0.016759949,-0.004514968,0.002630685,-0.999845887,0.0351131
-0.007428946,-0.015765371,-0.002143855,-0.999845822,0.0351206
-0.006384515,-0.016082074,-0.002991511,-0.999845816,0.0351212
0.009665589,-0.011041797,-0.009645035,-0.999845802,0.0351229
-0.013894073,0.003493421,0.010162109,-0.999845729,0.0351311
-0.003099097,0.017288685,0.0001321,-0.999845728,0.0351313
-0.005853835,0.014857478,-0.00731701,-0.999845713,0.0351331
0.004419031,0.009328892,0.014212994,-0.999845705,0.0351337
-0.012888863,0.011725794,-0.00222419,-0.999845706,0.0351338
0.01050896,0.012353659,0.006748519,-0.999845691,0.0351356
-0.015384227,0.00760162,-0.003786435,-0.99984559,0.035147
0.016377911,0.006297461,-0.001025357,-0.999845515,0.0351555
0.012254641,0.0124373,-0.0020206,-0.999845515,0.0351555
0.007692378,0.00057673,-0.015801444,-0.999845393,0.0351693
-0.016699773,0.003781445,-0.004017186,-0.999845328,0.0351768
-0.007659817,0.012627084,-0.009550254,-0.999845326,0.035177
0.010272888,-0.001551467,0.014198479,-0.99984522,0.0351891
0.011591988,0.011325532,-0.006848192,-0.999845218,0.0351892
0.013900372,-0.00426722,-0.00991378,-0.999845132,0.0351991
0.010164189,-0.014259584,0.001751337,-0.999845131,0.0351992
0.017284335,0.002757584,-0.001837375,-0.999845124,0.0352
0.010609804,0.00161581,-0.013954586,-0.999845033,0.0352102
-0.015877164,0.007581704,0.000629175,-0.999845007,0.0352133
0.013402849,-0.008494196,0.007628268,-0.999844999,0.0352141
-0.001311332,0.01052626,-0.014056797,-0.99984493,0.035222
0.009043004,0.01071148,-0.010658921,-0.999844926,0.0352225
0.00200255,0.016513992,-0.005779993,-0.999844923,0.0352228
-0.002974433,-0.017354939,0.000324915,-0.999844915,0.0352238
0.004480424,0.009644174,0.014038512,-0.999844906,0.0352248
-0.017429186,-0.002488459,0.000446415,-0.999844904,0.035225
-0.009604015,-0.004255318,-0.014135955,-0.999844903,0.0352251
-0.017149119,-0.002737713,-0.002929461,-0.999844903,0.0352251
0.001613433,-0.015941064,-0.007310801,-0.999844904,0.0352251
-0.014811951,0.004541007,0.008384176,-0.999844833,0.0352329
0.011195394,0.009647947,0.009585786,-0.999844834,0.0352329
0.006280638,0.014163166,-0.008382625,-0.999844833,0.035233
0.0157987,-0.001592088,0.007627391,-0.999844833,0.0352332
-0.004908426,0.015968067,0.005590895,-0.999844823,0.0352342
-0.014986636,0.009265227,-0.000239125,-0.999844738,0.0352439
0.012372668,-0.009109151,-0.008628121,-0.999844736,0.0352441
-0.004593787,-0.015912989,-0.006018423,-0.999844714,0.0352466
-0.017560482,0.000938288,0.001212778,-0.999844627,0.0352564
0.006992293,-0.015521352,-0.004573578,-0.999844627,0.0352565
0.015474746,0.002733628,-0.007986534,-0.999844625,0.0352565
0.004667827,0.008903944,-0.014479841,-0.999844621,0.0352573
-0.015939316,0.005191476,0.005468957,-0.999844527,0.0352678
-0.000473749,0.015877438,-0.00765661,-0.999844517,0.0352688
-0.01700483,-0.004143979,0.00215032,-0.999844508,0.03527
-0.005930275,0.016103311,0.004059147,-0.999844507,0.0352701
-0.010031311,0.009103121,-0.011298256,-0.999844416,0.0352804
-0.011696634,0.010969338,0.007349227,-0.999844414,0.0352806
-0.003976546,0.002679929,-0.016975168,-0.999844412,0.0352807
-0.007896197,-0.015770525,-0.000306488,-0.999844411,0.0352809
-0.00155948,0.015251884,-0.008745209,-0.999844223,0.0353022
0.01612892,0.00706185,0.001317088,-0.999844115,0.0353145
-0.000532462,0.016497789,-0.006268345,-0.999844112,0.0353148
0.014867612,-0.004008158,-0.008640839,-0.9998441,0.0353162
-0.010524922,-0.013637615,-0.003890173,-0.999844042,0.0353228
0.000116929,-0.005107469,0.016906323,-0.999844026,0.0353244
0.015485605,-0.007144518,-0.004591623,-0.999844022,0.0353249
0.001714555,-0.006377506,-0.016386233,-0.999843927,0.0353357
-0.007542758,-0.015970856,-0.000436197,-0.999843912,0.0353375
-0.000372673,0.017556237,0.001948536,-0.999843909,0.0353378
-0.007408924,0.00285688,-0.015783143,-0.999843907,0.035338
0.005115972,0.015239843,0.007331307,-0.999843901,0.0353387
-0.01305012,0.009238671,0.007525883,-0.999843839,0.0353458
0.000971118,-0.015559217,-0.008325095,-0.999843818,0.0353482
0.006367976,-0.014031058,0.008656202,-0.999843812,0.0353488
-0.005489249,0.011877441,0.011880846,-0.999843808,0.0353493
-0.008324972,0.005497925,0.014588771,-0.999843806,0.0353495
-0.007110995,-0.015120426,-0.005759971,-0.999843802,0.0353499
-0.0142963,-0.0019429,0.010224453,-0.999843639,0.0353685
-0.004076282,0.017204163,0.000326488,-0.999843635,0.0353688
-0.002650483,0.014524969,-0.009732513,-0.999843627,0.0353697
-0.003817558,-0.016889023,-0.003595087,-0.999843619,0.0353706
-0.010441655,-0.010939359,0.009177058,-0.99984353,0.0353807
-0.017167692,-0.004211297,-0.000701993,-0.999843509,0.0353831
-0.004507327,0.00902368,0.014540255,-0.999843407,0.0353947
0.009856739,0.001354533,-0.014645975,-0.99984324,0.0354135
-0.006123123,-0.015112592,-0.00690258,-0.999843223,0.0354153
0.012109125,-0.000273515,-0.012917088,-0.999843209,0.0354171
0.013005384,-0.004313459,-0.011216703,-0.999843208,0.0354172
-0.013088627,-0.011625882,-0.00268818,-0.999843138,0.035425
-0.013306795,0.002820152,0.011345299,-0.999843118,0.0354272
0.012339688,-0.005845516,-0.011290032,-0.999843036,0.0354366
-0.00093684,-0.001732093,-0.017608594,-0.999843017,0.0354383
-0.012203446,0.005131634,0.011783824,-0.99984293,0.0354485
-0.017447718,-0.001831776,-0.002518724,-0.999842927,0.0354489
-0.009120675,0.001386036,0.01513382,-0.999842918,0.0354498
-0.001836282,-0.000372321,0.017629835,-0.999842827,0.0354601
0.003413764,-0.017381819,0.000739457,-0.999842824,0.0354605
-0.011934969,-0.008082115,0.01032307,-0.999842823,0.0354606
-0.000366538,0.017392034,0.003425916,-0.999842811,0.035462
0.005850622,0.011060998,0.012567751,-0.999842726,0.0354716
